study_id,theme,subtheme,summary,quote,quote_page,quote_section,location_context,confidence,events,total,pct,ci95_low,ci95_high
Abosse2021-Ethiopia-FelegeHiwot-2019-01,amr_prevalence,specimen_site,AMR prevalence for Klebsiella spp. / gentamicin: 2/17 (11.76%),,,,,,2.0,17.0,11.76,3.29,34.34
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / penicillin: 14/14 (100.0%),,,,,,14.0,14.0,100.0,78.47,100.0
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / penicillin: 14/14 (100.0%),,,,,,14.0,14.0,100.0,78.47,100.0
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / penicillin: 14/14 (100.0%),,,,,,14.0,14.0,100.0,78.47,100.0
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / penicillin: 14/14 (100.0%),,,,,,14.0,14.0,100.0,78.47,100.0
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / cefoxitin: 6/14 (42.86%),,,,,,6.0,14.0,42.86,21.38,67.41
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / cefoxitin: 6/14 (42.86%),,,,,,6.0,14.0,42.86,21.38,67.41
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / cefoxitin: 6/14 (42.86%),,,,,,6.0,14.0,42.86,21.38,67.41
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / cefoxitin: 6/14 (42.86%),,,,,,6.0,14.0,42.86,21.38,67.41
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ampicillin: 8/9 (88.89%),,,,,,8.0,9.0,88.89,56.5,98.01
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ampicillin: 8/9 (88.89%),,,,,,8.0,9.0,88.89,56.5,98.01
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Escherichia coli / ampicillin: 8/9 (88.89%),,,,,,8.0,9.0,88.89,56.5,98.01
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / ampicillin: 8/9 (88.89%),,,,,,8.0,9.0,88.89,56.5,98.01
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella pneumoniae / ampicillin: 7/7 (100.0%),,,,,,7.0,7.0,100.0,64.57,100.0
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella pneumoniae / ampicillin: 7/7 (100.0%),,,,,,7.0,7.0,100.0,64.57,100.0
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Klebsiella pneumoniae / ampicillin: 7/7 (100.0%),,,,,,7.0,7.0,100.0,64.57,100.0
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,specimen_site,AMR prevalence for Klebsiella pneumoniae / ampicillin: 7/7 (100.0%),,,,,,7.0,7.0,100.0,64.57,100.0
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,pathogen_specific,AMR prevalence for Enterobacteriaceae / ampicillin: 21/23 (91.3%),,,,,,21.0,23.0,91.3,73.2,97.58
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Enterobacteriaceae / ampicillin: 21/23 (91.3%),,,,,,21.0,23.0,91.3,73.2,97.58
Ali2023-Ethiopia-DessieHospital-2016-01,amr_prevalence,specimen_site,AMR prevalence for Enterobacteriaceae / ampicillin: 21/23 (91.3%),,,,,,21.0,23.0,91.3,73.2,97.58
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / vancomycin: 2/22 (9.09%),,,,,,2.0,22.0,9.09,2.53,27.82
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / vancomycin: 2/22 (9.09%),,,,,,2.0,22.0,9.09,2.53,27.82
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / vancomycin: 2/22 (9.09%),,,,,,2.0,22.0,9.09,2.53,27.82
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ciprofloxacin: 3/22 (13.64%),,,,,,3.0,22.0,13.64,4.75,33.34
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ciprofloxacin: 3/22 (13.64%),,,,,,3.0,22.0,13.64,4.75,33.34
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / ciprofloxacin: 3/22 (13.64%),,,,,,3.0,22.0,13.64,4.75,33.34
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / chloramphenicol: 1/22 (4.55%),,,,,,1.0,22.0,4.55,0.81,21.8
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / chloramphenicol: 1/22 (4.55%),,,,,,1.0,22.0,4.55,0.81,21.8
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / chloramphenicol: 1/22 (4.55%),,,,,,1.0,22.0,4.55,0.81,21.8
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ampicillin: 21/22 (95.45%),,,,,,21.0,22.0,95.45,78.2,99.19
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ampicillin: 21/22 (95.45%),,,,,,21.0,22.0,95.45,78.2,99.19
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / ampicillin: 21/22 (95.45%),,,,,,21.0,22.0,95.45,78.2,99.19
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / oxacillin: 13/22 (59.09%),,,,,,13.0,22.0,59.09,38.73,76.74
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / oxacillin: 13/22 (59.09%),,,,,,13.0,22.0,59.09,38.73,76.74
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / oxacillin: 13/22 (59.09%),,,,,,13.0,22.0,59.09,38.73,76.74
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / chloramphenicol: 7/12 (58.33%),,,,,,7.0,12.0,58.33,31.95,80.67
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / chloramphenicol: 7/12 (58.33%),,,,,,7.0,12.0,58.33,31.95,80.67
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / chloramphenicol: 7/12 (58.33%),,,,,,7.0,12.0,58.33,31.95,80.67
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ampicillin: 11/12 (91.67%),,,,,,11.0,12.0,91.67,64.61,98.51
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ampicillin: 11/12 (91.67%),,,,,,11.0,12.0,91.67,64.61,98.51
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / ampicillin: 11/12 (91.67%),,,,,,11.0,12.0,91.67,64.61,98.51
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,pathogen_specific,AMR prevalence for Acinetobacter baumannii / amikacin: 6/11 (54.55%),,,,,,6.0,11.0,54.55,28.01,78.73
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Acinetobacter baumannii / amikacin: 6/11 (54.55%),,,,,,6.0,11.0,54.55,28.01,78.73
Amulioto2020-Kenya-MamaLucyKibaki-2018-2019-1,amr_prevalence,specimen_site,AMR prevalence for Acinetobacter baumannii / amikacin: 6/11 (54.55%),,,,,,6.0,11.0,54.55,28.01,78.73
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella pneumoniae / ceftriaxone: 1/9 (11.11%),,,,,,1.0,9.0,11.11,1.99,43.5
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella pneumoniae / ceftriaxone: 1/9 (11.11%),,,,,,1.0,9.0,11.11,1.99,43.5
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,specimen_site,AMR prevalence for Klebsiella pneumoniae / ceftriaxone: 1/9 (11.11%),,,,,,1.0,9.0,11.11,1.99,43.5
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella pneumoniae / ciprofloxacin: 1/9 (11.11%),,,,,,1.0,9.0,11.11,1.99,43.5
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella pneumoniae / ciprofloxacin: 1/9 (11.11%),,,,,,1.0,9.0,11.11,1.99,43.5
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,specimen_site,AMR prevalence for Klebsiella pneumoniae / ciprofloxacin: 1/9 (11.11%),,,,,,1.0,9.0,11.11,1.99,43.5
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella pneumoniae / gentamicin: 3/9 (33.33%),,,,,,3.0,9.0,33.33,12.06,64.58
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella pneumoniae / gentamicin: 3/9 (33.33%),,,,,,3.0,9.0,33.33,12.06,64.58
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,specimen_site,AMR prevalence for Klebsiella pneumoniae / gentamicin: 3/9 (33.33%),,,,,,3.0,9.0,33.33,12.06,64.58
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Klebsiella pneumoniae / chloramphenicol: 2/6 (33.33%),,,,,,2.0,6.0,33.33,9.68,70.0
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Klebsiella pneumoniae / chloramphenicol: 2/6 (33.33%),,,,,,2.0,6.0,33.33,9.68,70.0
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,specimen_site,AMR prevalence for Klebsiella pneumoniae / chloramphenicol: 2/6 (33.33%),,,,,,2.0,6.0,33.33,9.68,70.0
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ceftriaxone: 0/3 (0.0%),,,,,,0.0,3.0,0.0,0.0,56.15
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ceftriaxone: 0/3 (0.0%),,,,,,0.0,3.0,0.0,0.0,56.15
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / ceftriaxone: 0/3 (0.0%),,,,,,0.0,3.0,0.0,0.0,56.15
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ciprofloxacin: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ciprofloxacin: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Billoro2019-Ethiopia-WUNEMMH-2017-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / ciprofloxacin: 1/4 (25.0%),,,,,,1.0,4.0,25.0,4.56,69.94
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / chloramphenicol: 1/14 (7.14%),,,,,,1.0,14.0,7.14,1.27,31.47
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / chloramphenicol: 1/14 (7.14%),,,,,,1.0,14.0,7.14,1.27,31.47
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / chloramphenicol: 1/14 (7.14%),,,,,,1.0,14.0,7.14,1.27,31.47
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / chloramphenicol: 1/14 (7.14%),,,,,,1.0,14.0,7.14,1.27,31.47
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / cefoxitin: 8/14 (57.14%),,,,,,8.0,14.0,57.14,32.59,78.62
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / cefoxitin: 8/14 (57.14%),,,,,,8.0,14.0,57.14,32.59,78.62
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / cefoxitin: 8/14 (57.14%),,,,,,8.0,14.0,57.14,32.59,78.62
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / cefoxitin: 8/14 (57.14%),,,,,,8.0,14.0,57.14,32.59,78.62
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / penicillin: 8/14 (57.14%),,,,,,8.0,14.0,57.14,32.59,78.62
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / penicillin: 8/14 (57.14%),,,,,,8.0,14.0,57.14,32.59,78.62
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Staphylococcus aureus / penicillin: 8/14 (57.14%),,,,,,8.0,14.0,57.14,32.59,78.62
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / penicillin: 8/14 (57.14%),,,,,,8.0,14.0,57.14,32.59,78.62
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ampicillin: 5/6 (83.33%),,,,,,5.0,6.0,83.33,43.65,96.99
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ampicillin: 5/6 (83.33%),,,,,,5.0,6.0,83.33,43.65,96.99
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Escherichia coli / ampicillin: 5/6 (83.33%),,,,,,5.0,6.0,83.33,43.65,96.99
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / ampicillin: 5/6 (83.33%),,,,,,5.0,6.0,83.33,43.65,96.99
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ceftazidime: 5/6 (83.33%),,,,,,5.0,6.0,83.33,43.65,96.99
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ceftazidime: 5/6 (83.33%),,,,,,5.0,6.0,83.33,43.65,96.99
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Escherichia coli / ceftazidime: 5/6 (83.33%),,,,,,5.0,6.0,83.33,43.65,96.99
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / ceftazidime: 5/6 (83.33%),,,,,,5.0,6.0,83.33,43.65,96.99
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,pathogen_specific,AMR prevalence for Pseudomonas aeruginosa / ciprofloxacin: 0/6 (0.0%),,,,,,0.0,6.0,0.0,0.0,39.03
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Pseudomonas aeruginosa / ciprofloxacin: 0/6 (0.0%),,,,,,0.0,6.0,0.0,0.0,39.03
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,mdr_xdr_pandr,AMR prevalence for Pseudomonas aeruginosa / ciprofloxacin: 0/6 (0.0%),,,,,,0.0,6.0,0.0,0.0,39.03
Boru2025-Ethiopia-BuleHora-2023-01,amr_prevalence,specimen_site,AMR prevalence for Pseudomonas aeruginosa / ciprofloxacin: 0/6 (0.0%),,,,,,0.0,6.0,0.0,0.0,39.03
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,pathogen_specific,AMR prevalence for Escherichia coli / ceftriaxone: 11/12 (91.67%),,,,,,11.0,12.0,91.67,64.61,98.51
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Escherichia coli / ceftriaxone: 11/12 (91.67%),,,,,,11.0,12.0,91.67,64.61,98.51
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,specimen_site,AMR prevalence for Escherichia coli / ceftriaxone: 11/12 (91.67%),,,,,,11.0,12.0,91.67,64.61,98.51
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,pathogen_specific,AMR prevalence for Proteus spp. / ceftriaxone: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Proteus spp. / ceftriaxone: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,specimen_site,AMR prevalence for Proteus spp. / ceftriaxone: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / oxacillin: 9/16 (56.25%),,,,,,9.0,16.0,56.25,33.18,76.9
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / oxacillin: 9/16 (56.25%),,,,,,9.0,16.0,56.25,33.18,76.9
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / oxacillin: 9/16 (56.25%),,,,,,9.0,16.0,56.25,33.18,76.9
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,pathogen_specific,AMR prevalence for Enterococcus faecalis / vancomycin: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,antibiotic_class_trends,AMR prevalence for Enterococcus faecalis / vancomycin: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Burugu2022-Kenya-KenyattaNH-2022-01,amr_prevalence,specimen_site,AMR prevalence for Enterococcus faecalis / vancomycin: 3/4 (75.0%),,,,,,3.0,4.0,75.0,30.06,95.44
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ampicillin: 6/10 (60.0%),,,,,,6.0,10.0,60.0,31.27,83.18
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ampicillin: 6/10 (60.0%),,,,,,6.0,10.0,60.0,31.27,83.18
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,specimen_site,AMR prevalence for Staphylococcus aureus / ampicillin: 6/10 (60.0%),,,,,,6.0,10.0,60.0,31.27,83.18
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / doxycycline: 4/10 (40.0%),,,,,,4.0,10.0,40.0,16.82,68.73
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / doxycycline: 4/10 (40.0%),,,,,,4.0,10.0,40.0,16.82,68.73
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / azithromycin: 3/10 (30.0%),,,,,,3.0,10.0,30.0,10.78,60.32
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / azithromycin: 3/10 (30.0%),,,,,,3.0,10.0,30.0,10.78,60.32
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / amoxicillin-clavulanate: 1/10 (10.0%),,,,,,1.0,10.0,10.0,1.79,40.42
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / amoxicillin-clavulanate: 1/10 (10.0%),,,,,,1.0,10.0,10.0,1.79,40.42
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / cefuroxime: 1/10 (10.0%),,,,,,1.0,10.0,10.0,1.79,40.42
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / cefuroxime: 1/10 (10.0%),,,,,,1.0,10.0,10.0,1.79,40.42
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / ciprofloxacin: 5/10 (50.0%),,,,,,5.0,10.0,50.0,23.66,76.34
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / ciprofloxacin: 5/10 (50.0%),,,,,,5.0,10.0,50.0,23.66,76.34
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / chloramphenicol: 2/10 (20.0%),,,,,,2.0,10.0,20.0,5.67,50.98
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / chloramphenicol: 2/10 (20.0%),,,,,,2.0,10.0,20.0,5.67,50.98
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / oxacillin: 1/10 (10.0%),,,,,,1.0,10.0,10.0,1.79,40.42
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / oxacillin: 1/10 (10.0%),,,,,,1.0,10.0,10.0,1.79,40.42
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / netilmicin: 0/10 (0.0%),,,,,,0.0,10.0,0.0,0.0,27.75
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / netilmicin: 0/10 (0.0%),,,,,,0.0,10.0,0.0,0.0,27.75
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Staphylococcus aureus / vancomycin: 0/10 (0.0%),,,,,,0.0,10.0,0.0,0.0,27.75
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Staphylococcus aureus / vancomycin: 0/10 (0.0%),,,,,,0.0,10.0,0.0,0.0,27.75
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Coagulase-negative staphylococci / ampicillin: 4/5 (80.0%),,,,,,4.0,5.0,80.0,37.55,96.38
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Coagulase-negative staphylococci / ampicillin: 4/5 (80.0%),,,,,,4.0,5.0,80.0,37.55,96.38
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Coagulase-negative staphylococci / doxycycline: 3/5 (60.0%),,,,,,3.0,5.0,60.0,23.07,88.24
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Coagulase-negative staphylococci / doxycycline: 3/5 (60.0%),,,,,,3.0,5.0,60.0,23.07,88.24
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Coagulase-negative staphylococci / azithromycin: 3/5 (60.0%),,,,,,3.0,5.0,60.0,23.07,88.24
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Coagulase-negative staphylococci / azithromycin: 3/5 (60.0%),,,,,,3.0,5.0,60.0,23.07,88.24
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Coagulase-negative staphylococci / amoxicillin-clavulanate: 2/5 (40.0%),,,,,,2.0,5.0,40.0,11.76,76.93
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Coagulase-negative staphylococci / amoxicillin-clavulanate: 2/5 (40.0%),,,,,,2.0,5.0,40.0,11.76,76.93
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Coagulase-negative staphylococci / cefuroxime: 3/5 (60.0%),,,,,,3.0,5.0,60.0,23.07,88.24
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Coagulase-negative staphylococci / cefuroxime: 3/5 (60.0%),,,,,,3.0,5.0,60.0,23.07,88.24
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,pathogen_specific,AMR prevalence for Coagulase-negative staphylococci / ciprofloxacin: 1/5 (20.0%),,,,,,1.0,5.0,20.0,3.62,62.45
Dinda2013-Kenya-AKUHNairobi-20082009-1,amr_prevalence,antibiotic_class_trends,AMR prevalence for Coagulase-negative staphylococci / ciprofloxacin: 1/5 (20.0%),,,,,,1.0,5.0,20.0,3.62,62.45
